Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
12/08/1958,65.30591708447265,65.30591708447265,65.30591708447265,65.30591708447265,3590000.0,0.0,0.0
12/09/1958,65.66591769482422,65.66591769482422,65.66591769482422,65.66591769482422,3790000.0,0.0,0.0
12/10/1958,66.30591708447265,66.30591708447265,66.30591708447265,66.30591708447265,4340000.0,0.0,0.0
12/11/1958,66.19591647412109,66.19591647412109,66.19591647412109,66.19591647412109,4250000.0,0.0,0.0
12/12/1958,66.06591922070312,66.06591922070312,66.06591922070312,66.06591922070312,3140000.0,0.0,0.0
12/15/1958,66.21591693188476,66.21591693188476,66.21591693188476,66.21591693188476,3340000.0,0.0,0.0
12/16/1958,66.41591769482422,66.41591769482422,66.41591769482422,66.41591769482422,3970000.0,0.0,0.0
12/17/1958,66.76591616894531,66.76591616894531,66.76591616894531,66.76591616894531,3900000.0,0.0,0.0
12/18/1958,66.9959195258789,66.9959195258789,66.9959195258789,66.9959195258789,3900000.0,0.0,0.0
12/19/1958,66.91591769482422,66.91591769482422,66.91591769482422,66.91591769482422,3540000.0,0.0,0.0
12/22/1958,66.55591708447265,66.55591708447265,66.55591708447265,66.55591708447265,3030000.0,0.0,0.0
12/23/1958,66.26591616894531,66.26591616894531,66.26591616894531,66.26591616894531,2870000.0,0.0,0.0
12/24/1958,66.95591861035156,66.95591861035156,66.95591861035156,66.95591861035156,3050000.0,0.0,0.0
12/29/1958,67.5859196784668,67.5859196784668,67.5859196784668,67.5859196784668,3790000.0,0.0,0.0
12/30/1958,67.77591830517578,67.77591830517578,67.77591830517578,67.77591830517578,3900000.0,0.0,0.0
12/31/1958,68.05591708447265,68.05591708447265,68.05591708447265,68.05591708447265,3970000.0,0.0,0.0
01/02/1959,68.28591662670898,68.28591662670898,68.28591662670898,68.28591662670898,3380000.0,0.0,0.0
01/05/1959,68.5059178474121,68.5059178474121,68.5059178474121,68.5059178474121,4210000.0,0.0,0.0
01/06/1959,68.43591815258789,68.43591815258789,68.43591815258789,68.43591815258789,3690000.0,0.0,0.0
01/07/1959,67.73591738964844,67.73591738964844,67.73591738964844,67.73591738964844,4140000.0,0.0,0.0
01/08/1959,68.2459195258789,,68.2459195258789,68.2459195258789,4030000.0,0.0,0.0
01/09/1959,68.61591845776367,68.61591845776367,68.61591845776367,68.61591845776367,4760000.0,0.0,0.0
01/12/1959,68.62591677929687,68.62591677929687,68.62591677929687,68.62591677929687,4320000.0,0.0,0.0
01/13/1959,68.31591922070312,68.31591922070312,68.31591922070312,68.31591922070312,3790000.0,0.0,0.0
01/14/1959,68.46591693188476,68.46591693188476,68.46591693188476,68.46591693188476,4090000.0,0.0,0.0
01/15/1959,68.67591983105469,68.67591983105469,68.67591983105469,68.67591983105469,4500000.0,0.0,0.0
01/16/1959,68.65591937329101,68.65591937329101,68.65591937329101,68.65591937329101,4300000.0,0.0,0.0
01/19/1959,68.52591830517578,68.52591830517578,68.52591830517578,68.52591830517578,3840000.0,0.0,0.0
01/20/1959,68.56591922070312,68.56591922070312,68.56591922070312,68.56591922070312,3680000.0,0.0,0.0
01/21/1959,68.88591891552734,68.88591891552734,68.88591891552734,68.88591891552734,3940000.0,0.0,0.0
01/22/1959,68.81591922070312,68.81591922070312,68.81591922070312,68.81591922070312,4250000.0,0.0,0.0
01/23/1959,68.845918,68.845918,68.845918,68.845918,3600000.0,0.0,0.0
01/26/1959,68.61591845776367,68.61591845776367,68.61591845776367,68.61591845776367,3980000.0,0.0,0.0
01/27/1959,68.62591677929687,68.62591677929687,68.62591677929687,68.62591677929687,3480000.0,0.0,0.0
01/28/1959,68.0059178474121,68.0059178474121,68.0059178474121,68.0059178474121,4190000.0,0.0,0.0
01/29/1959,68.04591876293945,68.04591876293945,68.04591876293945,68.04591876293945,3470000.0,0.0,0.0
01/30/1959,68.29591876293945,68.29591876293945,68.29591876293945,68.29591876293945,3600000.0,0.0,0.0
02/02/1959,68.05591708447265,68.05591708447265,68.05591708447265,68.05591708447265,3610000.0,0.0,0.0
02/03/1959,68.12591677929687,68.12591677929687,68.12591677929687,68.12591677929687,3220000.0,0.0,0.0
02/04/1959,67.90591937329101,67.90591937329101,67.90591937329101,67.90591937329101,3170000.0,0.0,0.0
02/05/1959,67.65591937329101,67.65591937329101,67.65591937329101,67.65591937329101,3140000.0,0.0,0.0
02/06/1959,67.21591693188476,67.21591693188476,71316.08786472974,67.21591693188476,3010000.0,0.0,0.0
02/09/1959,66.42591983105469,66.42591983105469,66.42591983105469,66.42591983105469,3130000.0,0.0,0.0
02/10/1959,67.16591769482422,67.16591769482422,67.16591769482422,67.16591769482422,2960000.0,0.0,0.0
02/11/1959,67.19591647412109,67.19591647412109,67.19591647412109,67.19591647412109,3000000.0,0.0,0.0
02/12/1959,66.845918,66.845918,66.845918,66.845918,2630000.0,0.0,0.0
02/13/1959,67.26591616894531,67.26591616894531,67.26591616894531,67.26591616894531,3070000.0,0.0,0.0
02/16/1959,67.345918,67.345918,67.345918,67.345918,3480000.0,0.0,0.0
02/17/1959,67.13591891552734,67.13591891552734,67.13591891552734,67.13591891552734,3190000.0,0.0,0.0
02/18/1959,67.14591723706054,67.14591723706054,67.14591723706054,67.14591723706054,3480000.0,0.0,0.0
02/19/1959,68.345918,68.345918,68.345918,68.345918,4160000.0,0.0,0.0
02/20/1959,68.36591845776367,68.36591845776367,68.36591845776367,68.36591845776367,4190000.0,0.0,0.0
02/24/1959,68.32591754223633,68.32591754223633,68.32591754223633,68.32591754223633,4340000.0,0.0,0.0
02/25/1959,68.0859196784668,68.0859196784668,68.0859196784668,68.0859196784668,3780000.0,,0.0
02/26/1959,68.18591815258789,68.18591815258789,68.18591815258789,68.18591815258789,3930000.0,0.0,0.0
02/27/1959,68.2559178474121,68.2559178474121,68.2559178474121,68.2559178474121,4300000.0,0.0,0.0
03/02/1959,68.57591754223633,68.57591754223633,68.57591754223633,68.57591754223633,4210000.0,0.0,0.0
03/03/1959,69.095918,69.095918,69.095918,69.095918,4790000.0,0.0,0.0
03/04/1959,69.19591647412109,69.19591647412109,69.19591647412109,69.19591647412109,4150000.0,0.0,0.0
03/05/1959,69.27591830517578,69.27591830517578,69.27591830517578,69.27591830517578,3930000.0,0.0,
03/06/1959,69.05591708447265,69.05591708447265,69.05591708447265,69.05591708447265,3930000.0,0.0,0.0
03/09/1959,68.9959195258789,68.9959195258789,68.9959195258789,68.9959195258789,3530000.0,0.0,0.0
03/10/1959,69.15591937329101,69.15591937329101,69.15591937329101,69.15591937329101,3920000.0,0.0,0.0
03/11/1959,69.19591647412109,69.19591647412109,69.19591647412109,69.19591647412109,4160000.0,0.0,0.0
03/12/1959,69.44591647412109,69.44591647412109,69.44591647412109,69.44591647412109,4690000.0,0.0,0.0
03/13/1959,69.51591616894531,69.51591616894531,69.51591616894531,16961.883545222656,4880000.0,0.0,0.0
03/16/1959,68.90591937329101,68.90591937329101,68.90591937329101,68.90591937329101,4420000.0,0.0,0.0
03/17/1959,69.36591845776367,69.36591845776367,69.36591845776367,69.36591845776367,4730000.0,0.0,0.0
03/18/1959,69.23591738964844,69.23591738964844,69.23591738964844,69.23591738964844,4530000.0,0.0,0.0
03/19/1959,69.18591815258789,69.18591815258789,69.18591815258789,69.18591815258789,4150000.0,0.0,
03/20/1959,69.23591738964844,69.23591738964844,69.23591738964844,69.23591738964844,3770000.0,0.0,0.0
03/23/1959,68.71591693188476,68.71591693188476,68.71591693188476,68.71591693188476,3700000.0,0.0,0.0
03/24/1959,68.80591708447265,68.80591708447265,68.80591708447265,68.80591708447265,3000000.0,0.0,0.0
03/25/1959,68.72591906811523,68.72591906811523,68.72591906811523,68.72591906811523,3280000.0,0.0,0.0
03/26/1959,68.6059163215332,68.6059163215332,68.6059163215332,68.6059163215332,2900000.0,0.0,0.0
03/30/1959,68.29591876293945,68.29591876293945,68.29591876293945,68.29591876293945,2940000.0,0.0,0.0
03/31/1959,68.28591662670898,68.28591662670898,68.28591662670898,68.28591662670898,2820000.0,0.0,0.0
04/01/1959,68.53591662670898,68.53591662670898,68.53591662670898,68.53591662670898,2980000.0,0.0,0.0
04/02/1959,68.845918,68.845918,68.845918,68.845918,3220000.0,0.0,0.0
04/03/1959,69.28591662670898,69.28591662670898,69.28591662670898,69.28591662670898,3680000.0,0.0,0.0
04/06/1959,69.44591647412109,69.44591647412109,69.44591647412109,69.44591647412109,3510000.0,0.0,0.0
04/07/1959,69.32591754223633,69.32591754223633,69.32591754223633,69.32591754223633,3020000.0,0.0,0.0
04/08/1959,69.05591708447265,69.05591708447265,69.05591708447265,69.05591708447265,3260000.0,0.0,0.0
04/09/1959,69.01591616894531,69.01591616894531,69.01591616894531,69.01591616894531,2830000.0,0.0,0.0
04/10/1959,69.06591922070312,69.06591922070312,69.06591922070312,69.06591922070312,3000000.0,0.0,0.0
04/13/1959,69.27591830517578,69.27591830517578,69.27591830517578,69.27591830517578,3140000.0,0.0,0.0
04/14/1959,69.55591708447265,69.55591708447265,69.55591708447265,69.55591708447265,3320000.0,0.0,0.0
04/15/1959,69.80591708447265,69.80591708447265,69.80591708447265,69.80591708447265,3680000.0,0.0,0.0
04/16/1959,70.27591830517578,70.27591830517578,70.27591830517578,70.27591830517578,3790000.0,0.0,0.0
04/17/1959,70.76591616894531,70.76591616894531,70.76591616894531,70.76591616894531,3870000.0,0.0,0.0
04/20/1959,71.01591616894531,71.01591616894531,71.01591616894531,71.01591616894531,3610000.0,0.0,0.0
04/21/1959,70.95591861035156,70.95591861035156,70.95591861035156,70.95591861035156,3650000.0,0.0,0.0
04/22/1959,70.57591754223633,70.57591754223633,70.57591754223633,70.57591754223633,3430000.0,0.0,0.0
04/23/1959,70.44591647412109,70.44591647412109,70.44591647412109,70.44591647412109,3310000.0,0.0,0.0
04/24/1959,70.80591708447265,70.80591708447265,70.80591708447265,70.80591708447265,3790000.0,0.0,0.0
04/27/1959,70.98591738964844,70.98591738964844,70.98591738964844,70.98591738964844,3850000.0,0.0,0.0
04/28/1959,70.76591616894531,70.76591616894531,70.76591616894531,70.76591616894531,3920000.0,0.0,0.0
04/29/1959,70.53591662670898,70.53591662670898,70.53591662670898,70.53591662670898,3470000.0,0.0,0.0
04/30/1959,70.43591815258789,70.43591815258789,70.43591815258789,70.43591815258789,3510000.0,0.0,0.0
05/01/1959,70.4959195258789,70.4959195258789,70.4959195258789,70.4959195258789,3020000.0,0.0,0.0
05/04/1959,70.4959195258789,70.4959195258789,70.4959195258789,70.4959195258789,3060000.0,0.0,0.0
05/05/1959,70.595918,70.595918,70.595918,70.595918,3360000.0,0.0,0.0
05/06/1959,70.45591861035156,70.45591861035156,70.45591861035156,70.45591861035156,4110000.0,0.0,0.0
05/07/1959,69.72591906811523,69.72591906811523,69.72591906811523,69.72591906811523,4530000.0,0.0,0.0
05/08/1959,87637.23120083545,70.16591769482422,70.16591769482422,70.16591769482422,3930000.0,0.0,0.0
05/11/1959,70.80591708447265,70.80591708447265,70.80591708447265,70.80591708447265,3860000.0,0.0,0.0
05/12/1959,70.80591708447265,70.80591708447265,70.80591708447265,70.80591708447265,3550000.0,0.0,0.0
05/13/1959,70.81591922070312,70.81591922070312,70.81591922070312,70.81591922070312,3540000.0,0.0,0.0
05/14/1959,71.21591693188476,71.21591693188476,71.21591693188476,71.21591693188476,3660000.0,0.0,0.0
05/15/1959,71.0059178474121,71.0059178474121,71.0059178474121,71.0059178474121,3510000.0,0.0,0.0
05/18/1959,70.9959195258789,70.9959195258789,70.9959195258789,70.9959195258789,2970000.0,0.0,0.0
05/19/1959,71.16591769482422,71.16591769482422,71.16591769482422,71.16591769482422,3170000.0,0.0,0.0
05/20/1959,70.93591815258789,70.93591815258789,70.93591815258789,70.93591815258789,3550000.0,0.0,0.0
05/21/1959,70.98591738964844,70.98591738964844,70.98591738964844,70.98591738964844,3230000.0,0.0,0.0
05/22/1959,71.17591983105469,71.17591983105469,71.17591983105469,71.17591983105469,3030000.0,0.0,0.0
05/25/1959,71.02591830517578,71.02591830517578,71.02591830517578,71.02591830517578,3260000.0,,0.0
05/26/1959,70.93591815258789,70.93591815258789,70.93591815258789,70.93591815258789,2910000.0,0.0,0.0
05/27/1959,71.03591662670898,71.03591662670898,71.03591662670898,71.03591662670898,2940000.0,0.0,0.0
05/28/1959,71.23591738964844,71.23591738964844,71.23591738964844,71.23591738964844,2970000.0,0.0,0.0
05/29/1959,71.52591830517578,71.52591830517578,71.52591830517578,71.52591830517578,2790000.0,0.0,0.0
06/01/1959,71.47591906811523,71.47591906811523,71.47591906811523,71.47591906811523,2730000.0,0.0,0.0
06/02/1959,71.07591754223633,71.07591754223633,71.07591754223633,71.07591754223633,3120000.0,0.0,0.0
06/03/1959,71.095918,71.095918,71.095918,71.095918,2910000.0,0.0,0.0
06/04/1959,70.47591906811523,70.47591906811523,70.47591906811523,70.47591906811523,3210000.0,0.0,0.0
06/05/1959,70.3559163215332,70.3559163215332,70.3559163215332,70.3559163215332,2800000.0,0.0,0.0
06/08/1959,69.6059163215332,69.6059163215332,69.6059163215332,69.6059163215332,2970000.0,0.0,0.0
06/09/1959,69.20591861035156,69.20591861035156,69.20591861035156,69.20591861035156,3490000.0,0.0,0.0
06/10/1959,70.03591662670898,70.03591662670898,70.03591662670898,70.03591662670898,3310000.0,0.0,0.0
06/11/1959,70.095918,70.095918,70.095918,70.095918,3120000.0,0.0,0.0
06/12/1959,70.13591891552734,70.13591891552734,70.13591891552734,70.13591891552734,2580000.0,0.0,0.0
06/15/1959,69.8359196784668,69.8359196784668,69.8359196784668,69.8359196784668,2410000.0,0.0,0.0
06/16/1959,69.40591937329101,69.40591937329101,69.40591937329101,69.40591937329101,2440000.0,0.0,0.0
06/17/1959,69.93591815258789,69.93591815258789,69.93591815258789,69.93591815258789,2850000.0,0.0,0.0
06/18/1959,69.89591723706054,69.89591723706054,69.89591723706054,69.89591723706054,3150000.0,0.0,0.0
06/19/1959,69.97591906811523,69.97591906811523,69.97591906811523,69.97591906811523,2260000.0,0.0,0.0
06/22/1959,69.97591906811523,69.97591906811523,69.97591906811523,69.97591906811523,2630000.0,0.0,0.0
06/23/1959,69.96591693188476,69.96591693188476,69.96591693188476,69.96591693188476,2600000.0,0.0,0.0
06/24/1959,70.2559178474121,70.2559178474121,70.2559178474121,70.2559178474121,3180000.0,0.0,0.0
06/25/1959,70.57591754223633,70.57591754223633,70.57591754223633,70.57591754223633,3250000.0,0.0,0.0
06/26/1959,70.82591754223633,70.82591754223633,70.82591754223633,70.82591754223633,3100000.0,0.0,0.0
06/29/1959,71.21591693188476,71.21591693188476,71.21591693188476,71.21591693188476,3000000.0,0.0,0.0
06/30/1959,71.31591922070312,71.31591922070312,71.31591922070312,71.31591922070312,3200000.0,0.0,0.0
07/01/1959,71.81591922070312,71.81591922070312,71.81591922070312,71.81591922070312,3150000.0,0.0,0.0
07/02/1959,72.12591677929687,72.12591677929687,72.12591677929687,72.12591677929687,3610000.0,0.0,0.0
07/06/1959,72.4959195258789,72.4959195258789,72.4959195258789,72.4959195258789,3720000.0,0.0,0.0
07/07/1959,72.8559163215332,72.8559163215332,72.8559163215332,72.8559163215332,3840000.0,0.0,0.0
07/08/1959,72.87591677929687,72.87591677929687,72.87591677929687,72.87591677929687,4010000.0,0.0,0.0
07/09/1959,72.81591922070312,72.81591922070312,72.81591922070312,72.81591922070312,3560000.0,0.0,0.0
07/10/1959,72.7559178474121,72.7559178474121,72.7559178474121,72.7559178474121,3600000.0,0.0,0.0
07/13/1959,72.2559178474121,72.2559178474121,72.2559178474121,72.2559178474121,3360000.0,0.0,0.0
07/14/1959,72.39591723706054,72.39591723706054,72.39591723706054,72.39591723706054,3230000.0,0.0,0.0
07/15/1959,72.43591815258789,72.43591815258789,72.43591815258789,72.43591815258789,3280000.0,0.0,0.0
07/16/1959,72.2559178474121,72.2559178474121,72.2559178474121,72.2559178474121,3170000.0,0.0,0.0
07/17/1959,72.03591662670898,72.03591662670898,72.03591662670898,72.03591662670898,2510000.0,0.0,0.0
07/20/1959,71.7559178474121,71.7559178474121,71.7559178474121,71.7559178474121,2500000.0,0.0,0.0
07/21/1959,72.2559178474121,72.2559178474121,72.2559178474121,72.2559178474121,2950000.0,0.0,0.0
07/22/1959,72.45591861035156,72.45591861035156,72.45591861035156,72.45591861035156,3310000.0,0.0,0.0
07/23/1959,72.51591616894531,72.51591616894531,72.51591616894531,72.51591616894531,3310000.0,0.0,0.0
07/24/1959,72.4959195258789,72.4959195258789,76918.17061695752,72.4959195258789,2720000.0,0.0,0.0
07/27/1959,72.86591845776367,72.86591845776367,72.86591845776367,72.86591845776367,2910000.0,0.0,0.0
07/28/1959,73.16591769482422,73.16591769482422,73.16591769482422,73.16591769482422,3190000.0,0.0,0.0
07/29/1959,73.46591693188476,73.46591693188476,73.46591693188476,73.46591693188476,3460000.0,0.0,0.0
07/30/1959,73.345918,73.345918,73.345918,73.345918,3240000.0,0.0,0.0
07/31/1959,73.3559163215332,73.3559163215332,73.3559163215332,73.3559163215332,2270000.0,0.0,0.0
08/03/1959,73.55591708447265,73.55591708447265,73.55591708447265,73.55591708447265,2410000.0,0.0,0.0
08/04/1959,73.45591861035156,73.45591861035156,73.45591861035156,73.45591861035156,2530000.0,0.0,0.0
08/05/1959,73.14591723706054,73.14591723706054,73.14591723706054,73.14591723706054,2630000.0,0.0,0.0
08/06/1959,73.0859196784668,73.0859196784668,73.0859196784668,73.0859196784668,2610000.0,0.0,0.0
08/07/1959,72.71591693188476,72.71591693188476,72.71591693188476,72.71591693188476,2580000.0,0.0,0.0
08/10/1959,71.46591693188476,71.46591693188476,71.46591693188476,71.46591693188476,4190000.0,0.0,0.0
08/11/1959,72.23591738964844,72.23591738964844,72.23591738964844,72.23591738964844,2980000.0,0.0,0.0
08/12/1959,72.095918,72.095918,72.095918,72.095918,2700000.0,0.0,0.0
08/13/1959,71.9959195258789,71.9959195258789,71.9959195258789,71.9959195258789,2020000.0,0.0,0.0
08/14/1959,72.13591891552734,72.13591891552734,72.13591891552734,72.13591891552734,1990000.0,0.0,0.0
08/17/1959,72.01591616894531,72.01591616894531,72.01591616894531,72.01591616894531,1980000.0,0.0,0.0
08/18/1959,71.46591693188476,71.46591693188476,71.46591693188476,71.46591693188476,2280000.0,0.0,0.0
08/19/1959,71.11591845776367,71.11591845776367,71.11591845776367,71.11591845776367,3050000.0,0.0,0.0
08/20/1959,71.98591738964844,71.98591738964844,71.98591738964844,71.98591738964844,2450000.0,0.0,0.0
08/21/1959,71.92591983105469,71.92591983105469,71.92591983105469,71.92591983105469,2000000.0,0.0,0.0
08/24/1959,71.71591693188476,71.71591693188476,71.71591693188476,71.71591693188476,1860000.0,0.0,0.0
08/25/1959,71.8359196784668,71.8359196784668,71.8359196784668,71.8359196784668,1960000.0,0.0,0.0
08/26/1959,71.91591769482422,71.91591769482422,71.91591769482422,71.91591769482422,2210000.0,0.0,0.0
08/27/1959,72.42591983105469,72.42591983105469,72.42591983105469,72.42591983105469,2550000.0,0.0,0.0
08/28/1959,72.44591647412109,72.44591647412109,72.44591647412109,72.44591647412109,1930000.0,0.0,0.0
08/31/1959,72.44591647412109,72.44591647412109,72.44591647412109,72.44591647412109,2140000.0,0.0,0.0
09/01/1959,71.71591693188476,71.71591693188476,71.71591693188476,71.71591693188476,2430000.0,0.0,0.0
09/02/1959,71.76591616894531,71.76591616894531,71.76591616894531,71.76591616894531,2370000.0,0.0,0.0
09/03/1959,71.1059163215332,71.1059163215332,71.1059163215332,71.1059163215332,2330000.0,0.0,0.0
09/04/1959,71.38591891552734,71.38591891552734,71.38591891552734,71.38591891552734,2300000.0,0.0,0.0
09/08/1959,70.54591876293945,70.54591876293945,70.54591876293945,70.54591876293945,2940000.0,0.0,0.0
09/09/1959,70.13591891552734,70.13591891552734,70.13591891552734,70.13591891552734,3030000.0,0.0,0.0
09/10/1959,69.8359196784668,69.8359196784668,69.8359196784668,69.8359196784668,2520000.0,0.0,0.0
09/11/1959,70.2559178474121,70.2559178474121,70.2559178474121,70.2559178474121,2640000.0,0.0,0.0
09/14/1959,69.8359196784668,69.8359196784668,69.8359196784668,69.8359196784668,2590000.0,0.0,0.0
09/15/1959,69.52591830517578,69.52591830517578,69.52591830517578,69.52591830517578,2830000.0,0.0,0.0
09/16/1959,69.56591922070312,69.56591922070312,69.56591922070312,69.56591922070312,2180000.0,0.0,0.0
09/17/1959,69.2559178474121,69.2559178474121,69.2559178474121,69.2559178474121,2090000.0,0.0,0.0
09/18/1959,69.03591662670898,69.03591662670898,69.03591662670898,69.03591662670898,2530000.0,0.0,0.0
09/21/1959,68.11591845776367,68.11591845776367,68.11591845776367,68.11591845776367,3240000.0,0.0,0.0
09/22/1959,67.98591738964844,67.98591738964844,67.98591738964844,67.98591738964844,3000000.0,0.0,0.0
09/23/1959,68.66591769482422,68.66591769482422,68.66591769482422,68.66591769482422,3010000.0,0.0,0.0
09/24/1959,69.62591677929687,69.62591677929687,69.62591677929687,69.62591677929687,3480000.0,0.0,0.0
09/25/1959,69.57591754223633,69.57591754223633,69.57591754223633,69.57591754223633,3280000.0,0.0,0.0
09/28/1959,69.9959195258789,69.9959195258789,69.9959195258789,69.9959195258789,2640000.0,0.0,0.0
09/29/1959,70.3559163215332,70.3559163215332,70.3559163215332,70.3559163215332,3220000.0,0.0,0.0
09/30/1959,69.72591906811523,69.72591906811523,69.72591906811523,69.72591906811523,2850000.0,0.0,0.0
10/01/1959,69.78591662670898,69.78591662670898,69.78591662670898,69.78591662670898,2660000.0,0.0,0.0
10/02/1959,70.04591876293945,70.04591876293945,70.04591876293945,70.04591876293945,2270000.0,0.0,0.0
10/05/1959,69.98591738964844,69.98591738964844,69.98591738964844,69.98591738964844,2100000.0,0.0,0.0
10/06/1959,69.93591815258789,69.93591815258789,69.93591815258789,69.93591815258789,2330000.0,0.0,0.0
10/07/1959,69.78591662670898,69.78591662670898,69.78591662670898,69.78591662670898,2380000.0,0.0,0.0
10/08/1959,69.65591937329101,69.65591937329101,69.65591937329101,69.65591937329101,2510000.0,0.0,0.0
10/09/1959,69.845918,69.845918,69.845918,69.845918,2540000.0,0.0,0.0
10/12/1959,70.16591769482422,70.16591769482422,70.16591769482422,70.16591769482422,1750000.0,0.0,0.0
10/13/1959,70.0059178474121,70.0059178474121,70.0059178474121,70.0059178474121,2530000.0,0.0,0.0
10/14/1959,69.55591708447265,69.55591708447265,69.55591708447265,69.55591708447265,2320000.0,0.0,0.0
10/15/1959,69.71591693188476,69.71591693188476,69.71591693188476,69.71591693188476,2190000.0,0.0,0.0
10/16/1959,70.17591983105469,70.17591983105469,70.17591983105469,70.17591983105469,2760000.0,0.0,0.0
10/19/1959,69.8559163215332,69.8559163215332,69.8559163215332,69.8559163215332,2470000.0,0.0,0.0
10/20/1959,69.5059178474121,69.5059178474121,69.5059178474121,69.5059178474121,2740000.0,0.0,0.0
10/21/1959,69.39591723706054,69.39591723706054,69.39591723706054,69.39591723706054,2730000.0,0.0,0.0
10/22/1959,68.845918,68.845918,68.845918,68.845918,3060000.0,0.0,0.0
10/23/1959,69.40591937329101,69.40591937329101,69.40591937329101,69.40591937329101,2880000.0,0.0,0.0
10/26/1959,69.78591662670898,69.78591662670898,69.78591662670898,69.78591662670898,3580000.0,0.0,0.0
10/27/1959,70.26591616894531,70.26591616894531,70.26591616894531,70.26591616894531,4160000.0,0.0,0.0
10/28/1959,70.30591708447265,70.30591708447265,70.30591708447265,70.30591708447265,3920000.0,0.0,0.0
10/29/1959,70.2559178474121,70.2559178474121,70.2559178474121,70.2559178474121,3890000.0,0.0,0.0
10/30/1959,70.36591845776367,70.36591845776367,70.36591845776367,70.36591845776367,3560000.0,0.0,0.0
11/02/1959,70.2559178474121,70.2559178474121,70.2559178474121,70.2559178474121,3320000.0,0.0,0.0
11/04/1959,70.1059163215332,70.1059163215332,70.1059163215332,70.1059163215332,3940000.0,0.0,0.0
11/05/1959,70.16591769482422,70.16591769482422,70.16591769482422,70.16591769482422,3170000.0,0.0,0.0
11/06/1959,70.44591647412109,70.44591647412109,70.44591647412109,70.44591647412109,3450000.0,0.0,0.0
11/09/1959,70.345918,70.345918,70.345918,70.345918,3700000.0,0.0,0.0
11/10/1959,70.32591754223633,70.32591754223633,70.32591754223633,70.32591754223633,3020000.0,0.0,0.0
11/11/1959,70.3359196784668,70.3359196784668,70.3359196784668,70.3359196784668,2820000.0,0.0,0.0
11/12/1959,70.01591616894531,70.01591616894531,70.01591616894531,70.01591616894531,3600000.0,0.0,0.0
11/13/1959,69.69591647412109,69.69591647412109,69.69591647412109,69.69591647412109,3050000.0,0.0,0.0
11/16/1959,69.06591922070312,69.06591922070312,69.06591922070312,69.06591922070312,3710000.0,0.0,0.0
11/17/1959,69.22591906811523,69.22591906811523,69.22591906811523,69.22591906811523,3570000.0,0.0,0.0
11/18/1959,69.8359196784668,69.8359196784668,69.8359196784668,69.8359196784668,3660000.0,0.0,0.0
11/19/1959,69.78591662670898,69.78591662670898,69.78591662670898,69.78591662670898,3230000.0,0.0,0.0
11/20/1959,69.81591922070312,69.81591922070312,69.81591922070312,69.81591922070312,2960000.0,0.0,0.0
11/23/1959,69.92591983105469,69.92591983105469,69.92591983105469,69.92591983105469,3400000.0,0.0,0.0
11/24/1959,70.19591647412109,70.19591647412109,70.19591647412109,70.19591647412109,3650000.0,0.0,0.0
11/25/1959,70.28591662670898,70.28591662670898,70.28591662670898,70.28591662670898,3550000.0,0.0,0.0
11/27/1959,70.54591876293945,70.54591876293945,70.54591876293945,70.54591876293945,3030000.0,0.0,0.0
11/30/1959,71.12591677929687,71.12591677929687,71.12591677929687,71.12591677929687,3670000.0,0.0,0.0
12/01/1959,71.54591876293945,71.54591876293945,71.54591876293945,71.54591876293945,3990000.0,0.0,0.0
12/02/1959,71.44591647412109,71.44591647412109,71.44591647412109,71.44591647412109,3490000.0,0.0,0.0
12/03/1959,71.57591754223633,71.57591754223633,71.57591754223633,71.57591754223633,3280000.0,0.0,0.0
12/04/1959,71.69591647412109,71.69591647412109,71.69591647412109,71.69591647412109,3590000.0,0.0,0.0
12/07/1959,71.80591708447265,71.80591708447265,71.80591708447265,71.80591708447265,3620000.0,0.0,0.0
12/08/1959,72.18591815258789,72.18591815258789,72.18591815258789,17613.364029231445,3870000.0,0.0,0.0
12/09/1959,71.81591922070312,71.81591922070312,71.81591922070312,71.81591922070312,3430000.0,0.0,0.0
12/10/1959,71.86591845776367,71.86591845776367,71.86591845776367,71.86591845776367,3170000.0,0.0,0.0
12/11/1959,71.72591906811523,71.72591906811523,71.72591906811523,71.72591906811523,2910000.0,0.0,0.0
12/14/1959,71.88591891552734,71.88591891552734,71.88591891552734,71.88591891552734,3100000.0,0.0,0.0
12/15/1959,71.7459195258789,71.7459195258789,71.7459195258789,71.7459195258789,3450000.0,0.0,0.0
12/16/1959,71.81591922070312,71.81591922070312,71.81591922070312,71.81591922070312,3270000.0,0.0,0.0
12/17/1959,71.70591861035156,71.70591861035156,71.70591861035156,71.70591861035156,3040000.0,0.0,0.0
12/18/1959,71.98591738964844,71.98591738964844,71.98591738964844,71.98591738964844,3230000.0,0.0,0.0
12/21/1959,72.05591708447265,72.05591708447265,72.05591708447265,72.05591708447265,3290000.0,0.0,0.0
12/22/1959,71.98591738964844,71.98591738964844,71.98591738964844,71.98591738964844,2930000.0,0.0,0.0
12/23/1959,71.80591708447265,71.80591708447265,71.80591708447265,71.80591708447265,2890000.0,0.0,0.0
12/24/1959,71.845918,71.845918,71.845918,71.845918,2320000.0,0.0,0.0
12/28/1959,71.82591754223633,71.82591754223633,71.82591754223633,71.82591754223633,2830000.0,0.0,0.0
12/29/1959,72.14591723706054,72.14591723706054,72.14591723706054,72.14591723706054,3020000.0,0.0,0.0
